ID,Segment,Segment_Name,Total_Spending,Estimated_CLV,Response_Probability,Churn_Risk,RFM_Score,Income,Age
9256,4,Affluent Singles,1001,191.85833333333335,0.18406336059696582,Low Risk,10,58350.0,50
295,4,Affluent Singles,1157,220.8818181818182,0.04425459099675902,High Risk,13,81217.0,32
7397,4,Affluent Singles,688,130.35789473684213,0.09465461339658879,Low Risk,11,49090.0,70
6349,4,Affluent Singles,1319,249.9157894736842,0.13118609993298233,Medium Risk,13,61787.0,34
10790,2,Mature Loyalists,21,3.15,0.009494694465084115,Low Risk,5,18169.0,36
10398,2,Mature Loyalists,31,4.6499999999999995,0.0704906964514229,High Risk,7,24336.0,40
2431,2,Mature Loyalists,67,11.166666666666664,0.06778454722015699,Medium Risk,7,18222.0,31
550,4,Affluent Singles,708,134.52,0.06328256951107454,High Risk,13,62335.0,69
1890,0,High-Value Champions,25,3.75,0.047885514213197436,High Risk,7,42033.0,50
10742,1,Budget-Conscious Families,746,136.76666666666665,0.8864692651779346,Medium Risk,11,86580.0,38
10356,0,High-Value Champions,32,5.120000000000001,0.05759978212238501,Low Risk,3,41437.0,64
4676,4,Affluent Singles,1695,324.875,0.19368849894620777,High Risk,15,73705.0,70
8852,4,Affluent Singles,1080,207.0,0.0926847746131502,High Risk,14,61064.0,45
3565,0,High-Value Champions,72,12.342857142857145,0.0412516670103638,Medium Risk,8,38452.0,66
5294,2,Mature Loyalists,57,9.975,0.0186660913913774,Low Risk,7,18358.0,32
1958,4,Affluent Singles,660,125.4,0.09070713134882276,High Risk,13,55012.0,48
7349,2,Mature Loyalists,103,18.025000000000002,0.7371903260393371,Low Risk,5,9722.0,48
8799,2,Mature Loyalists,153,27.200000000000003,0.15677994817638632,Low Risk,5,38175.0,37
1351,4,Affluent Singles,1220,235.58620689655174,0.7505109249242434,Low Risk,12,58656.0,65
1045,0,High-Value Champions,279,51.150000000000006,0.1916891906385462,Medium Risk,9,52117.0,56
7732,4,Affluent Singles,745,141.55,0.05948091764368264,High Risk,13,64813.0,43
8070,0,High-Value Champions,264,48.400000000000006,0.09649465059944248,High Risk,11,54222.0,48
477,1,Budget-Conscious Families,2157,411.7909090909091,0.9598076923076923,Low Risk,12,83512.0,35
7832,1,Budget-Conscious Families,1526,291.93043478260864,0.9419454322657341,Low Risk,12,77520.0,62
2202,2,Mature Loyalists,69,11.5,0.05564686699732601,High Risk,8,41154.0,43
7396,1,Budget-Conscious Families,1597,307.1153846153846,0.9441440675199165,High Risk,15,80398.0,55
4055,2,Mature Loyalists,64,10.971428571428572,0.08024783998247333,Low Risk,7,18746.0,29
10340,2,Mature Loyalists,497,91.75384615384615,0.37164036947709556,Medium Risk,10,35196.0,37
10091,4,Affluent Singles,1067,200.0625,0.291705633699455,High Risk,11,60230.0,65
7629,0,High-Value Champions,31,5.166666666666667,0.009667305399467809,Low Risk,5,22108.0,44
10640,0,High-Value Champions,211,37.980000000000004,0.06276985840207198,Medium Risk,9,44392.0,47
3498,4,Affluent Singles,877,167.42727272727274,0.5987416862416122,Low Risk,10,55424.0,45
6742,2,Mature Loyalists,11,1.6500000000000001,0.006779219326916021,High Risk,7,17688.0,42
1172,1,Budget-Conscious Families,2034,390.528,0.9863378623632707,Medium Risk,14,92491.0,38
569,1,Budget-Conscious Families,1991,377.24210526315795,0.9014923620440862,Low Risk,11,90273.0,30
4686,1,Budget-Conscious Families,1686,323.712,0.9774851116625309,Low Risk,12,82571.0,59
1381,2,Mature Loyalists,324,59.81538461538462,0.3306049590745097,Low Risk,8,38513.0,39
2634,2,Mature Loyalists,69,11.828571428571431,0.5671448048761322,Low Risk,5,16653.0,42
10905,0,High-Value Champions,252,46.2,0.5470135202820923,Low Risk,7,42586.0,66
1744,2,Mature Loyalists,54,8.64,0.1911862131425629,Medium Risk,6,23529.0,56
1000,4,Affluent Singles,964,184.76666666666665,0.048464194854882924,Low Risk,12,74881.0,60
3828,4,Affluent Singles,1327,255.57037037037037,0.21950641582981636,Medium Risk,14,71107.0,70
8605,0,High-Value Champions,68,11.333333333333336,0.04726544476330312,Low Risk,5,46910.0,57
10304,2,Mature Loyalists,60,9.600000000000001,0.09642340812733707,High Risk,7,18690.0,62
4351,0,High-Value Champions,55,8.8,0.6242022575379025,High Risk,7,37244.0,66
10129,1,Budget-Conscious Families,1456,277.3333333333333,0.9649851551956816,Low Risk,11,82427.0,55
2499,4,Affluent Singles,563,106.34444444444443,0.09995148429316143,Low Risk,9,75342.0,63
10092,4,Affluent Singles,1504,287.72173913043486,0.16050814717254858,Low Risk,13,70044.0,67
7500,0,High-Value Champions,564,106.53333333333333,0.1649391087388389,Low Risk,9,79146.0,54
5796,4,Affluent Singles,1125,215.2173913043478,0.5499390545588382,Medium Risk,13,77437.0,58
10556,0,High-Value Champions,358,66.4857142857143,0.2844554510989441,Medium Risk,9,54984.0,62
1064,2,Mature Loyalists,42,6.720000000000001,0.03695176736925945,Low Risk,3,42403.0,50
48,0,High-Value Champions,184,32.7111111111111,0.130906866266129,High Risk,9,55761.0,57
7610,2,Mature Loyalists,460,85.86666666666667,0.3298449477702029,Low Risk,8,37292.0,38
263,0,High-Value Champions,145,25.375,0.2530948477586465,Low Risk,5,45576.0,76
10814,4,Affluent Singles,1376,264.192,0.5970607250750515,Low Risk,11,70321.0,74
9710,4,Affluent Singles,792,151.20000000000002,0.2067413837934139,High Risk,14,58086.0,52
9292,4,Affluent Singles,1382,264.3826086956522,0.11023976606838787,Medium Risk,14,81795.0,69
10250,2,Mature Loyalists,28,4.2,0.21249290741243168,Low Risk,5,28389.0,74
7881,4,Affluent Singles,1033,197.99166666666667,0.052491599000417756,Low Risk,11,66835.0,75
5847,4,Affluent Singles,882,168.0,0.0976851329012732,High Risk,13,69901.0,52
737,1,Budget-Conscious Families,2231,414.3285714285715,0.7869898989898989,Medium Risk,11,80360.0,72
3571,4,Affluent Singles,1101,207.24705882352941,0.8464290169410732,Low Risk,11,63342.0,60
7807,2,Mature Loyalists,369,67.65,0.1942499536370536,Low Risk,8,44989.0,47
3878,2,Mature Loyalists,48,7.68,0.11755030916633487,Low Risk,3,31859.0,41
5092,0,High-Value Champions,467,87.5625,0.39797768815722945,Low Risk,8,51569.0,72
2154,0,High-Value Champions,44,7.333333333333335,0.05169881291549351,Low Risk,4,30372.0,50
5394,2,Mature Loyalists,38,6.514285714285716,0.03664605622560049,Low Risk,6,16014.0,42
3798,0,High-Value Champions,81,13.885714285714286,0.048941471886772885,High Risk,9,41120.0,53
3524,2,Mature Loyalists,167,29.688888888888894,0.5556754471859913,Low Risk,5,39763.0,50
5247,0,High-Value Champions,45,7.500000000000002,0.038079606985583284,Medium Risk,5,38725.0,66
5883,4,Affluent Singles,664,125.81052631578946,0.171396186490958,High Risk,12,77981.0,49
2118,4,Affluent Singles,622,117.4888888888889,0.059677941132842305,Medium Risk,11,62905.0,57
8812,2,Mature Loyalists,48,8.0,0.0919658042994688,Low Risk,5,13533.0,42
6616,4,Affluent Singles,461,86.05333333333334,0.026353633773857906,Low Risk,9,59481.0,46
2797,4,Affluent Singles,1073,206.3461538461538,0.17278707169620486,Low Risk,11,72117.0,44
4328,2,Mature Loyalists,55,9.428571428571429,0.03679339283673773,High Risk,8,21955.0,35
9167,4,Affluent Singles,976,187.06666666666666,0.07651974668269186,Medium Risk,13,67131.0,65
10560,2,Mature Loyalists,20,3.2,0.03258183297610726,Low Risk,4,36802.0,41
2631,4,Affluent Singles,1149,216.2823529411765,0.02684719745809386,Low Risk,10,71853.0,39
8312,2,Mature Loyalists,43,7.166666666666668,0.02755988624474575,High Risk,7,28249.0,60
5534,2,Mature Loyalists,224,39.82222222222222,0.5874880195840289,Low Risk,7,47808.0,46
5093,2,Mature Loyalists,101,17.314285714285713,0.8989434407122079,Low Risk,5,25509.0,47
7592,0,High-Value Champions,209,37.62,0.11144844072591216,High Risk,10,51012.0,75
8895,4,Affluent Singles,968,184.38095238095238,0.06348295857257058,Medium Risk,12,70596.0,36
8584,4,Affluent Singles,1165,219.29411764705884,0.05078551663176014,Medium Risk,11,85431.0,69
2694,0,High-Value Champions,24,3.84,0.005929108575296839,Low Risk,5,42664.0,54
8910,0,High-Value Champions,252,46.2,0.5470135202820923,Low Risk,7,42586.0,66
7433,2,Mature Loyalists,165,29.333333333333332,0.16765517410696865,High Risk,9,29760.0,36
164,2,Mature Loyalists,269,49.31666666666668,0.08384138499791227,Medium Risk,10,28973.0,44
10477,2,Mature Loyalists,102,17.485714285714288,0.21216037127054382,Low Risk,5,39435.0,48
2681,4,Affluent Singles,461,87.34736842105264,0.19256207112285847,Low Risk,8,65370.0,37
5150,2,Mature Loyalists,47,7.833333333333333,0.04607832790977182,Medium Risk,6,20194.0,42
5283,0,High-Value Champions,144,25.199999999999996,0.05605741292225971,Medium Risk,8,42473.0,45
9645,4,Affluent Singles,1338,256.45,0.08727728656352582,High Risk,15,64590.0,53
10678,4,Affluent Singles,917,175.75833333333333,0.14051122531875954,High Risk,14,71232.0,62
7261,0,High-Value Champions,318,58.70769230769231,0.7735624191141693,Low Risk,7,34600.0,50
9648,0,High-Value Champions,253,46.0,0.1642599212446118,Low Risk,8,46904.0,54
2870,2,Mature Loyalists,502,94.125,0.32699590700942194,Low Risk,7,49094.0,48
8008,2,Mature Loyalists,119,20.400000000000002,0.05490937369994731,Medium Risk,7,36075.0,38
1513,4,Affluent Singles,1250,235.29411764705884,0.1540823069871303,Medium Risk,13,60839.0,42
6173,4,Affluent Singles,969,185.72500000000002,0.10707933754057718,Low Risk,12,77298.0,42
1419,0,High-Value Champions,76,13.028571428571432,0.13469534948742726,Low Risk,5,34026.0,71
9150,0,High-Value Champions,62,10.333333333333336,0.08073529615018668,Low Risk,5,48918.0,58
7960,4,Affluent Singles,1382,265.76923076923083,0.6449033841158842,High Risk,15,82122.0,59
1250,2,Mature Loyalists,84,14.400000000000004,0.05226274716018346,High Risk,9,37697.0,45
9905,0,High-Value Champions,255,45.9,0.6086485453399562,Medium Risk,9,34074.0,69
10691,0,High-Value Champions,43,6.88,0.25299367542282947,Medium Risk,5,28520.0,61
7002,4,Affluent Singles,398,73.91428571428571,0.04703710577764509,Low Risk,7,62535.0,66
2952,2,Mature Loyalists,76,13.028571428571428,0.036334618209663536,High Risk,9,36273.0,44
8439,4,Affluent Singles,902,167.51428571428573,0.6708930047201602,High Risk,12,63404.0,57
762,4,Affluent Singles,823,156.7619047619048,0.3359658774029198,Low Risk,10,75774.0,40
2831,4,Affluent Singles,1179,226.368,0.19583106283945423,High Risk,15,78416.0,45
6977,1,Budget-Conscious Families,1921,370.951724137931,0.7993939393939393,High Risk,15,75702.0,47
6289,0,High-Value Champions,185,32.8888888888889,0.05713689754628032,High Risk,9,59385.0,70
4168,0,High-Value Champions,433,80.82666666666668,0.7313862316244603,Low Risk,8,37070.0,55
8397,0,High-Value Champions,34,5.44,0.5810818939044903,High Risk,7,44689.0,70
9284,4,Affluent Singles,907,173.5130434782609,0.09029161212522156,Low Risk,11,53977.0,63
6237,0,High-Value Champions,416,80.0,0.05545034529416679,High Risk,13,7144.0,55
3130,0,High-Value Champions,44,7.542857142857142,0.004228409141822023,High Risk,8,18701.0,57
1619,1,Budget-Conscious Families,1588,298.91764705882355,0.9537127728901922,Low Risk,10,90369.0,65
1990,1,Budget-Conscious Families,1797,338.25882352941176,0.8077777777777777,Medium Risk,13,63159.0,47
5513,0,High-Value Champions,40,6.4,0.05525404583870973,Low Risk,5,37758.0,55
269,4,Affluent Singles,1143,214.3125,0.20700989096985878,Medium Risk,11,46757.0,58
8093,4,Affluent Singles,914,169.74285714285716,0.5833223790149465,Medium Risk,11,79734.0,52
10513,1,Budget-Conscious Families,1502,275.36666666666673,0.8667996879043922,Medium Risk,12,63207.0,29
10177,4,Affluent Singles,1338,252.73333333333332,0.10961901357380896,Low Risk,10,72071.0,67
2549,2,Mature Loyalists,27,4.32,0.04059481036214706,High Risk,7,21840.0,38
5782,4,Affluent Singles,763,145.33333333333334,0.4615539946348286,Low Risk,9,58582.0,39
10057,4,Affluent Singles,1331,254.10000000000002,0.23703898217392577,Medium Risk,14,72282.0,70
10307,0,High-Value Champions,525,98.82352941176471,0.07183431805444179,High Risk,12,50387.0,65
8566,0,High-Value Champions,9,1.3500000000000003,0.0192470334380313,Low Risk,3,32583.0,60
2415,4,Affluent Singles,953,176.98571428571427,0.4145231323347904,High Risk,12,62568.0,59
5684,0,High-Value Champions,68,11.333333333333336,0.04578890222794452,Low Risk,5,44635.0,50
8334,0,High-Value Champions,131,22.925,0.058001116954918025,Low Risk,6,33316.0,50
9166,4,Affluent Singles,882,168.0,0.05623666539321777,Medium Risk,11,63967.0,53
1440,4,Affluent Singles,1149,220.22500000000002,0.21500625070195054,High Risk,14,52513.0,43
78,2,Mature Loyalists,37,5.920000000000001,0.11523135307825937,Medium Risk,5,25293.0,52
5441,0,High-Value Champions,388,72.05714285714286,0.15026846840530242,High Risk,11,54111.0,56
5302,1,Budget-Conscious Families,1428,267.75,0.9184025974025974,Low Risk,9,78394.0,35
4687,4,Affluent Singles,1633,312.99166666666673,0.2454276527660018,High Risk,15,80739.0,63
1087,2,Mature Loyalists,173,30.274999999999995,0.7566372458728672,Low Risk,6,22669.0,46
6859,2,Mature Loyalists,99,17.325000000000003,0.13988520470109972,Low Risk,6,29236.0,34
9860,0,High-Value Champions,215,38.699999999999996,0.0678552649164375,Low Risk,6,44911.0,62
7129,4,Affluent Singles,929,178.05833333333337,0.20942049771350124,Medium Risk,13,54693.0,59
5866,2,Mature Loyalists,219,39.419999999999995,0.06504176869532427,Low Risk,7,48186.0,47
10521,0,High-Value Champions,174,30.933333333333334,0.3264671130044704,Low Risk,5,54809.0,44
7393,0,High-Value Champions,92,15.771428571428572,0.18708548210768763,Low Risk,5,41580.0,43
7849,4,Affluent Singles,1052,201.98400000000004,0.2013207358389901,Low Risk,10,80336.0,51
332,0,High-Value Champions,275,50.416666666666664,0.2671508980780119,Medium Risk,9,47743.0,64
9847,4,Affluent Singles,587,109.57333333333334,0.48821652210316707,Low Risk,8,62972.0,66
531,4,Affluent Singles,1662,317.9478260869566,0.8054674443913575,Medium Risk,13,57333.0,67
9576,2,Mature Loyalists,159,28.26666666666667,0.17089699135938335,Medium Risk,8,32313.0,39
6906,1,Budget-Conscious Families,1024,193.42222222222225,0.5311820046200298,Medium Risk,12,84953.0,68
7419,2,Mature Loyalists,35,5.833333333333333,0.0048284080644987555,High Risk,7,27071.0,53
3170,4,Affluent Singles,1042,194.5066666666667,0.06853495896074256,High Risk,12,68148.0,64
8527,0,High-Value Champions,395,73.73333333333333,0.11516044123806286,Low Risk,8,65735.0,56
7872,1,Budget-Conscious Families,557,106.55652173913043,0.8984761904761904,Low Risk,9,86836.0,46
9931,3,Price-Sensitive Shoppers,9,0.0,0.05419920141969832,Low Risk,4,4023.0,58
10595,2,Mature Loyalists,69,11.5,0.11207459337689564,Low Risk,4,30093.0,31
4609,0,High-Value Champions,486,91.12500000000001,0.38492704798861693,Low Risk,7,57705.0,55
5010,2,Mature Loyalists,34,5.4399999999999995,0.007802412061733435,Medium Risk,6,25008.0,33
4427,1,Budget-Conscious Families,1365,263.25,0.8959569892473118,Medium Risk,13,83257.0,26
11148,2,Mature Loyalists,13,1.9500000000000002,0.010679960737644201,High Risk,7,22280.0,46
1168,4,Affluent Singles,1401,266.85714285714283,0.043079121091563685,Medium Risk,13,72159.0,43
9595,1,Budget-Conscious Families,1574,292.3142857142857,0.6355692640692641,Low Risk,9,64260.0,60
10163,1,Budget-Conscious Families,1323,251.37000000000003,0.9607490427668877,Low Risk,11,82733.0,37
2886,4,Affluent Singles,1217,235.00689655172414,0.48318605084707045,Medium Risk,14,74290.0,50
6710,0,High-Value Champions,103,17.65714285714286,0.1824547176123482,High Risk,9,58217.0,70
5316,2,Mature Loyalists,84,14.4,0.04839380129893331,High Risk,9,21024.0,45
9029,4,Affluent Singles,1536,293.84347826086963,0.1361383674806921,Medium Risk,14,70116.0,49
521,2,Mature Loyalists,581,109.36470588235295,0.3191199082179475,Low Risk,10,54006.0,36
1459,4,Affluent Singles,928,172.34285714285716,0.33200677559231984,Low Risk,8,69063.0,55
10241,2,Mature Loyalists,14,2.0999999999999996,0.03862644243255987,Low Risk,3,11448.0,46
1630,4,Affluent Singles,424,79.14666666666668,0.04183415203019359,Medium Risk,9,61825.0,42
3254,4,Affluent Singles,960,178.2857142857143,0.1549543504525582,Medium Risk,11,70886.0,50
9064,1,Budget-Conscious Families,1555,295.45,0.8554569892473118,Low Risk,10,69109.0,39
3678,0,High-Value Champions,656,124.29473684210528,0.680972101320237,Low Risk,9,60208.0,48
4227,0,High-Value Champions,55,9.428571428571429,0.05151180472150942,High Risk,7,32889.0,53
9467,2,Mature Loyalists,20,3.2,0.024856376737884718,Medium Risk,5,34738.0,37
8486,2,Mature Loyalists,367,68.15714285714286,0.1880642563407134,Low Risk,8,30538.0,50
2186,1,Budget-Conscious Families,2257,430.88181818181823,0.925875,Low Risk,12,82326.0,44
3286,2,Mature Loyalists,42,7.0,0.01618655706815918,Medium Risk,6,26642.0,54
8602,4,Affluent Singles,1049,201.40800000000002,0.18616683882818236,High Risk,14,69932.0,57
3722,0,High-Value Champions,48,8.0,0.009797302273807321,High Risk,7,44503.0,49
6715,4,Affluent Singles,685,130.15,0.14368500626054564,Low Risk,9,60200.0,73
4796,0,High-Value Champions,39,6.24,0.030370679704523028,Medium Risk,6,49638.0,69
9612,2,Mature Loyalists,43,6.879999999999999,0.07319853600441703,Low Risk,3,23830.0,34
3766,4,Affluent Singles,835,158.21052631578948,0.47510929452093253,Low Risk,9,33051.0,62
1399,1,Budget-Conscious Families,1515,287.85,0.9365915750915751,Medium Risk,12,72905.0,63
1570,4,Affluent Singles,1039,199.48800000000006,0.1687037564235936,Low Risk,10,69702.0,70
3426,4,Affluent Singles,1596,305.90000000000003,0.11358279587940373,High Risk,15,70300.0,46
3074,1,Budget-Conscious Families,1828,345.28888888888895,0.8416139713461142,Medium Risk,13,70643.0,37
8341,2,Mature Loyalists,34,5.4399999999999995,0.6492716571080664,Low Risk,4,30396.0,52
5180,0,High-Value Champions,149,26.488888888888894,0.114028953382451,Medium Risk,7,50616.0,53
6461,4,Affluent Singles,946,180.97391304347826,0.3831605971811264,Medium Risk,13,62772.0,52
7679,2,Mature Loyalists,28,4.666666666666667,0.07812403516542915,Low Risk,5,30298.0,36
10702,2,Mature Loyalists,450,84.375,0.2307458591493477,Medium Risk,10,52413.0,37
7505,0,High-Value Champions,46,7.359999999999999,0.21837366237141545,Low Risk,4,44155.0,64
5113,1,Budget-Conscious Families,1702,319.125,0.9267436609210802,Medium Risk,12,86979.0,50
10858,4,Affluent Singles,820,156.54545454545456,0.15202648313233,Low Risk,11,76532.0,46
2961,2,Mature Loyalists,382,70.94285714285715,0.6069698613153718,High Risk,11,42081.0,39
2747,1,Budget-Conscious Families,2126,403.94,0.07,High Risk,14,67546.0,33
3010,1,Budget-Conscious Families,2069,393.11,0.9294594594594594,High Risk,14,88420.0,32
5790,2,Mature Loyalists,72,12.000000000000002,0.0680846983409807,Medium Risk,7,31158.0,36
6892,4,Affluent Singles,732,139.42857142857142,0.6262815022150812,Low Risk,10,61671.0,53
1743,4,Affluent Singles,801,145.63636363636363,0.12243101572905746,High Risk,12,69719.0,47
3578,0,High-Value Champions,236,42.90909090909091,0.07946943555622435,Low Risk,8,49160.0,72
8462,2,Mature Loyalists,80,12.8,0.3552868397460001,Medium Risk,6,24882.0,43
5558,1,Budget-Conscious Families,1685,314.53333333333336,0.8678511645285839,High Risk,13,90933.0,67
4619,4,Affluent Singles,277,53.42142857142858,0.10562171052631579,Low Risk,9,113734.0,76
8780,4,Affluent Singles,507,95.43529411764706,0.08740358873944133,Medium Risk,11,59292.0,71
10789,0,High-Value Champions,68,11.333333333333336,0.0768933534447646,Low Risk,4,45759.0,57
10779,2,Mature Loyalists,49,7.840000000000001,0.09760974640665643,Low Risk,3,22148.0,38
5896,4,Affluent Singles,397,74.10666666666667,0.07250815650596777,High Risk,11,73395.0,34
2337,2,Mature Loyalists,39,6.685714285714285,0.0019162753875533812,High Risk,7,29819.0,50
10951,0,High-Value Champions,306,56.49230769230769,0.3580657983079996,Low Risk,8,45688.0,53
544,4,Affluent Singles,976,181.25714285714287,0.08154934857324989,Medium Risk,10,62820.0,67
17,4,Affluent Singles,1028,197.37599999999998,0.18925944521953858,High Risk,14,60491.0,50
10680,2,Mature Loyalists,70,12.0,0.07438124166214209,Medium Risk,8,33235.0,35
3265,2,Mature Loyalists,46,7.3599999999999985,0.04007883830374353,Low Risk,4,35701.0,62
5623,2,Mature Loyalists,51,8.160000000000002,0.6747998245454009,High Risk,7,31535.0,41
5832,4,Affluent Singles,1263,241.11818181818182,0.19971942114902638,Low Risk,12,92556.0,61
5544,4,Affluent Singles,1490,283.8095238095238,0.21687512959361407,Low Risk,11,67384.0,51
6417,4,Affluent Singles,1564,299.76666666666665,0.11775428165545442,High Risk,15,80573.0,50
5831,1,Budget-Conscious Families,1815,340.3125,0.85709318751424,High Risk,13,77870.0,54
7101,4,Affluent Singles,1198,230.38461538461544,0.7218684228715762,Low Risk,12,52278.0,58
10176,2,Mature Loyalists,416,78.30588235294118,0.5554916405988621,Low Risk,10,57107.0,53
2326,2,Mature Loyalists,85,14.16666666666667,0.08062574016288707,Low Risk,4,18929.0,31
4385,2,Mature Loyalists,47,8.057142857142857,0.0036999125437133097,High Risk,8,36038.0,40
2929,2,Mature Loyalists,137,23.975000000000005,0.08715109652886957,Low Risk,6,20180.0,45
10686,0,High-Value Champions,21,3.1500000000000004,0.017587219090314438,Medium Risk,6,34230.0,56
2546,2,Mature Loyalists,70,11.666666666666666,0.03894336279857047,Low Risk,4,31878.0,44
3283,4,Affluent Singles,909,173.14285714285714,0.06520361261019739,Medium Risk,11,70932.0,49
3138,1,Budget-Conscious Families,1676,320.6260869565217,0.9746774193548388,High Risk,15,91249.0,65
4994,1,Budget-Conscious Families,1735,333.65384615384613,0.95142880590249,Medium Risk,13,77598.0,78
7966,4,Affluent Singles,1191,229.69285714285718,0.13222706545128138,Low Risk,13,80982.0,62
3112,2,Mature Loyalists,24,3.84,0.030595222406078527,Low Risk,3,22701.0,44
10872,4,Affluent Singles,1182,223.26666666666665,0.6406141102889911,Medium Risk,13,55212.0,52
2181,4,Affluent Singles,1280,237.71428571428575,0.12296276557542547,Low Risk,11,70617.0,51
1867,4,Affluent Singles,1336,253.13684210526318,0.6778539867042441,Low Risk,12,64849.0,64
1518,0,High-Value Champions,749,142.31000000000003,0.22990462282596413,Low Risk,10,62694.0,56
5734,0,High-Value Champions,91,15.600000000000001,0.03372245936932448,High Risk,9,61917.0,47
2878,4,Affluent Singles,414,76.88571428571429,0.06453536388156572,High Risk,11,67472.0,74
1458,2,Mature Loyalists,44,7.542857142857142,0.014650088724633416,Low Risk,6,21059.0,39
7007,0,High-Value Champions,63,10.8,0.28607691882063846,Low Risk,7,29543.0,53
6200,4,Affluent Singles,901,172.0090909090909,0.12949691833987356,Low Risk,12,75903.0,70
1403,2,Mature Loyalists,38,6.08,0.04018327678790267,Low Risk,5,34984.0,46
4827,4,Affluent Singles,455,85.3125,0.44073326746227975,Low Risk,7,54998.0,65
6250,4,Affluent Singles,775,147.95454545454547,0.6464952094601043,Medium Risk,13,54356.0,72
9291,0,High-Value Champions,15,2.25,0.01518481042787561,Low Risk,4,34242.0,62
2478,2,Mature Loyalists,38,6.333333333333334,0.0042962905279204525,Low Risk,5,25410.0,48
1139,1,Budget-Conscious Families,1512,288.6545454545455,0.810272465437788,Medium Risk,13,73356.0,37
5138,0,High-Value Champions,43,6.88,0.04487951876489433,Medium Risk,6,28320.0,71
5393,2,Mature Loyalists,42,6.720000000000001,0.04228167152676387,Medium Risk,6,23763.0,44
10413,4,Affluent Singles,1089,208.3304347826087,0.12610883328698302,Medium Risk,13,72570.0,37
5015,2,Mature Loyalists,162,28.35000000000001,0.33977447528131427,High Risk,9,34529.0,45
10868,4,Affluent Singles,1272,240.26666666666665,0.07203559338725177,High Risk,14,70792.0,70
10676,4,Affluent Singles,1173,222.2526315789474,0.229153428270533,Low Risk,9,63211.0,39
2495,4,Affluent Singles,816,155.7818181818182,0.12577593399390613,Low Risk,11,83891.0,47
7842,0,High-Value Champions,74,12.685714285714285,0.06547570552990103,Medium Risk,7,36065.0,53
9955,0,High-Value Champions,134,23.450000000000003,0.11881732795625952,Low Risk,6,39898.0,67
6663,0,High-Value Champions,157,27.91111111111111,0.1202174114608341,High Risk,9,51141.0,81
2162,4,Affluent Singles,561,105.60000000000001,0.05074766963810206,Low Risk,8,56939.0,45
3434,4,Affluent Singles,1336,253.13684210526313,0.22531058898136552,Medium Risk,13,80872.0,70
7919,1,Budget-Conscious Families,2092,400.2086956521739,0.898,Low Risk,11,72335.0,45
5626,4,Affluent Singles,463,86.8125,0.08465065003036357,Low Risk,7,61798.0,57
6428,4,Affluent Singles,1130,212.7058823529412,0.13230443327242636,Low Risk,10,76842.0,71
8514,2,Mature Loyalists,20,3.2,0.007324570574402349,Medium Risk,6,29478.0,45
10448,0,High-Value Champions,377,70.01428571428572,0.56606440847087,Medium Risk,9,46998.0,65
2109,1,Budget-Conscious Families,1544,297.77142857142866,0.8810652582305807,Medium Risk,14,96843.0,31
7530,0,High-Value Champions,138,24.150000000000002,0.030688511935033726,Low Risk,7,56551.0,71
8925,4,Affluent Singles,1012,193.96666666666664,0.07715226884607132,Low Risk,11,70053.0,56
3009,1,Budget-Conscious Families,1766,329.65333333333336,0.8820291585808826,Low Risk,9,71670.0,59
6355,0,High-Value Champions,45,7.714285714285715,0.01856419048608695,Low Risk,4,44359.0,43
3517,0,High-Value Champions,161,28.175,0.447968623079365,Low Risk,6,40887.0,69
1158,0,High-Value Champions,144,25.200000000000003,0.05445501367628211,Low Risk,6,48877.0,55
6203,4,Affluent Singles,1734,333.4615384615385,0.448686394395384,Medium Risk,13,74485.0,74
7165,4,Affluent Singles,823,156.7619047619048,0.07560771831201236,Medium Risk,12,64474.0,49
3595,4,Affluent Singles,1138,219.1703703703704,0.11697664609784368,Low Risk,11,77226.0,58
8537,1,Budget-Conscious Families,1429,272.1904761904762,0.8407876169529396,Medium Risk,13,72643.0,72
4331,1,Budget-Conscious Families,1371,261.14285714285717,0.9157365288220553,Low Risk,12,85738.0,43
6281,4,Affluent Singles,982,183.30666666666667,0.5265345019987498,Low Risk,9,55686.0,55
4338,2,Mature Loyalists,44,7.040000000000001,0.28959286051613575,Low Risk,4,39062.0,38
2452,0,High-Value Champions,318,58.70769230769231,0.7735624191141693,Low Risk,7,34600.0,50
9507,2,Mature Loyalists,434,81.01333333333334,0.37272507910916153,Low Risk,7,40794.0,46
8360,0,High-Value Champions,198,35.64000000000001,0.022444312967524818,High Risk,8,54690.0,50
10311,4,Affluent Singles,359,69.03846153846155,0.10382539682539683,Low Risk,9,4428.0,52
5117,4,Affluent Singles,576,108.42352941176472,0.2671661585510734,Low Risk,9,32632.0,58
4867,0,High-Value Champions,88,15.4,0.2889535563508445,Low Risk,5,38236.0,53
9289,2,Mature Loyalists,63,10.5,0.748014384607939,Low Risk,4,36781.0,42
10913,2,Mature Loyalists,27,4.050000000000001,0.5174705096450709,Medium Risk,5,31385.0,37
3032,2,Mature Loyalists,193,34.31111111111111,0.1980423941189953,High Risk,9,24570.0,37
8524,2,Mature Loyalists,101,17.314285714285713,0.8989434407122079,Low Risk,5,25509.0,47
3334,1,Budget-Conscious Families,2211,422.1,0.996875,Low Risk,12,94642.0,70
4470,0,High-Value Champions,140,24.5,0.050439833967403945,Low Risk,5,58646.0,59
1406,0,High-Value Champions,415,77.46666666666668,0.19227357817952143,Low Risk,9,53201.0,46
